year,locality,axis_label,fig_title,fig_order,start_zero,value
2017,"Fjällbacka, aug",Shannon-Wiener diversitetsindex,Diversitet,2002,FALSE,1.9496483171095287
2017,"Fjällbacka, aug",Trofisk medelnivå,Trofisk medelnivå,2003,FALSE,3.6274680306905376
2017,"Fjällbacka, okt",%,Missbildade yngel tånglake,2007,FALSE,0.10526183092554774
2017,"Fjällbacka, okt",%,Onormala yngel tånglake,2008,FALSE,1.1208374683026425
2017,"Fjällbacka, okt",%,Sent döda yngel tånglake,2006,FALSE,0.9996623471275214
2017,"Fjällbacka, okt",%,Tidigt döda yngel tånglake,2005,FALSE,0.04995004995004995
2017,"Fjällbacka, okt",°C,"Temperatur i vatten vid redskap under 
provfiske",2013,FALSE,11.772222222222222
2017,"Fjällbacka, okt",antal per redskap och natt,"Karpfiskar och mesopredatorer, 
fångst under provfiske",2015,FALSE,2.5208333333333335
2017,"Fjällbacka, okt",antal per redskap och natt,"Rovfisk, fångst under provfiske",2021,FALSE,8.5625
2017,"Fjällbacka, okt",antal per redskap och natt,"Strandkrabba, fångst under provfiske",2016,FALSE,27.270833333333332
2017,"Fjällbacka, okt",antal per redskap och natt,"Torsk, fångst under provfiske",2018,FALSE,2.0972222222222223
2017,"Fjällbacka, okt",antal per redskap och natt,Totalfångst under provfiske,2017,FALSE,14.597222222222221
2017,"Fjällbacka, okt",antal per redskap och natt,"Tånglake, fångst under provfiske",2019,FALSE,0.034722222222222224
2017,"Fjällbacka, okt",antal per redskap och natt,"Ål, fångst under provfiske",2020,FALSE,0.798611111111111
2017,"Fjällbacka, okt",ESI,Ebryosomatisk index hos tånglake,2028,FALSE,25.641733230431353
2017,"Fjällbacka, okt",K,Kondition hos tånglake,2029,FALSE,0.35162250182029847
2017,"Fjällbacka, okt",m,Siktdjup under provfiske,2010,FALSE,7.716666666666667
2017,"Fjällbacka, okt",mm,Längd vid 1 års ålder hos tånglake,2022,FALSE,233.47368421052633
2017,"Fjällbacka, okt",mm,Längd vid 2 års ålder hos tånglake,2023,FALSE,282
2017,"Fjällbacka, okt",mm,Längd vid 3 års ålder hos tånglake,2024,FALSE,279.6666666666667
2017,"Fjällbacka, okt",N,Artantal,2001,FALSE,16
2017,"Fjällbacka, okt",psu,"Salinitet i vatten vid redskap under 
provfiske",2009,FALSE,27.150694444444444
2017,"Fjällbacka, okt",Shannon-Wiener diversitetsindex,Diversitet,2002,FALSE,1.9436661744229897
2017,"Fjällbacka, okt",Trofisk medelnivå,Trofisk medelnivå,2003,FALSE,4.043292102759277
2017,Holmöarna,%,Granulocyter hos abborre,1020,FALSE,0.9842105263157895
2017,Holmöarna,%,GSI hos hanabborre,1010,FALSE,7.475
2017,Holmöarna,%,GSI hos honabborre,1010,FALSE,4.018
2017,Holmöarna,%,Hematokrit hos abborre,1013,FALSE,30.210526315789473
2017,Holmöarna,%,iRBC hos abborre,1023,FALSE,0.49473684210526314
2017,Holmöarna,%,LSI hos abborre,1011,FALSE,1.6735
2017,Holmöarna,%,Lymfocyter hos abborre,1021,FALSE,2.168421052631579
2017,Holmöarna,%,Missbildade yngel tånglake,2007,FALSE,0
2017,Holmöarna,%,Onormala yngel tånglake,2008,FALSE,0.3004806687565308
2017,Holmöarna,%,Sent döda yngel tånglake,2006,FALSE,0.22048066875653083
2017,Holmöarna,%,Tidigt döda yngel tånglake,2005,FALSE,0.08
2017,Holmöarna,%,Trombocyter hos abborre,1022,FALSE,2.0894736842105264
2017,Holmöarna,%,Vita blodceller hos abborre,1019,FALSE,5.2368421052631575
2017,Holmöarna,°C,"Temperatur i vatten vid redskap under 
provfiske",2013,FALSE,13.066666666666666
2017,Holmöarna,°C,"Vattentemperatur vid 1m, säsongsmedel",2011,FALSE,14.991803278688524
2017,Holmöarna,µg/ml plasma,Vitellogenin hos honabborre,1029,FALSE,1341.34625
2017,Holmöarna,µmol/mg protein × minut,Glutation S-transferas hos hanabborre,1026,TRUE,0.154
2017,Holmöarna,µmol/mg protein × minut,Glutation S-transferas hos honabborre,1026,TRUE,0.1355
2017,Holmöarna,µmol/mg protein × minut,Katalas hos abborre,1027,TRUE,176.35263157894738
2017,Holmöarna,antal per redskap och natt,"Abborre, fångst under provfiske",2014,FALSE,9.4
2017,Holmöarna,antal per redskap och natt,"Karpfiskar och mesopredatorer, 
fångst under provfiske",2015,FALSE,11.7
2017,Holmöarna,antal per redskap och natt,"Rovfisk, fångst under provfiske",2021,FALSE,9.5
2017,Holmöarna,antal per redskap och natt,Totalfångst under provfiske,2017,FALSE,34.1
2017,Holmöarna,cm,Abborre L90,2004,FALSE,27
2017,Holmöarna,ESI,Ebryosomatisk index hos tånglake,2028,FALSE,20.19838790631147
2017,Holmöarna,Faktor,Konditionsfaktor hos abborre,1009,FALSE,1.1544999999999999
2017,Holmöarna,"Fett, % i muskel",Fetthalt hos analyserad abborre,3004,FALSE,0.6596684850295661
2017,Holmöarna,g/L,Hemoglobin hos abborre,1012,FALSE,61.75
2017,Holmöarna,K,Kondition hos tånglake,2029,FALSE,0.2733223161415807
2017,Holmöarna,"Koncentration, µg/g fv muskel",alfa-HCH hos abborre,3020,TRUE,0.004417211144012031
2017,Holmöarna,"Koncentration, µg/g fv muskel",beta-HCH hos abborre,3021,TRUE,0.004417211144012031
2017,Holmöarna,"Koncentration, µg/g fv muskel",DDD hos abborre,3018,TRUE,0.004417211144012031
2017,Holmöarna,"Koncentration, µg/g fv muskel",DDE hos abborre,3019,TRUE,0.023114337342099053
2017,Holmöarna,"Koncentration, µg/g fv muskel",DDT hos abborre,3017,TRUE,0.007705321314740776
2017,Holmöarna,"Koncentration, µg/g fv muskel",HCB hos abborre,3023,TRUE,0.01566414087347466
2017,Holmöarna,"Koncentration, µg/g fv muskel",Lindan hos abborre,3022,TRUE,0.004417211144012031
2017,Holmöarna,"Koncentration, µg/g fv muskel",PCB-101 hos abborre,3026,TRUE,0.006319690466704574
2017,Holmöarna,"Koncentration, µg/g fv muskel",PCB-118 hos abborre,3027,TRUE,0.008192130336495594
2017,Holmöarna,"Koncentration, µg/g fv muskel",PCB-138 hos abborre,3026.5,TRUE,0.018149340886281024
2017,Holmöarna,"Koncentration, µg/g fv muskel",PCB-153 hos abborre,3028,TRUE,0.030766015801090785
2017,Holmöarna,"Koncentration, µg/g fv muskel",PCB-180 hos abborre,3029,TRUE,0.011729012837157616
2017,Holmöarna,"Koncentration, µg/g fv muskel",PCB-52 hos abborre,3025,TRUE,0.004417211144012031
2017,Holmöarna,"Koncentration, µg/g tv lever",Aluminium hos abborre,3007,TRUE,1.7419983369144865
2017,Holmöarna,"Koncentration, µg/g tv lever",Arsenik hos abborre,3008,TRUE,5.140778967805897
2017,Holmöarna,"Koncentration, µg/g tv lever",Bly hos abborre,3014,TRUE,0.01017129337879203
2017,Holmöarna,"Koncentration, µg/g tv lever",Kadmium hos abborre,3009,TRUE,0.5723477504908467
2017,Holmöarna,"Koncentration, µg/g tv lever",Koppar hos abborre,3011,TRUE,11.633802024854358
2017,Holmöarna,"Koncentration, µg/g tv lever",Krom hos abborre,3010,TRUE,0.040907223476969706
2017,Holmöarna,"Koncentration, µg/g tv lever",Nickel hos abborre,3013,TRUE,0.043007696480427716
2017,Holmöarna,"Koncentration, µg/g tv lever",Selen hos abborre,3015,TRUE,4.652654065044129
2017,Holmöarna,"Koncentration, µg/g tv lever",Silver hos abborre,3006,TRUE,0.031942755054951553
2017,Holmöarna,"Koncentration, µg/g tv lever",Zink hos abborre,3016,TRUE,100.20744244070897
2017,Holmöarna,"Koncentration, ng/g fv muskel",BDE-100 hos abborre,3072,TRUE,0.687386354243376
2017,Holmöarna,"Koncentration, ng/g fv muskel",BDE-153 hos abborre,3073,TRUE,0.220454076850486
2017,Holmöarna,"Koncentration, ng/g fv muskel",BDE-154 hos abborre,3074,TRUE,0.6878226515607057
2017,Holmöarna,"Koncentration, ng/g fv muskel",BDE-28 hos abborre,3069,TRUE,0.2449489742783178
2017,Holmöarna,"Koncentration, ng/g fv muskel",BDE-47 hos abborre,3070,TRUE,2.0169283576765933
2017,Holmöarna,"Koncentration, ng/g fv muskel",BDE-99 hos abborre,3071,TRUE,0.2275961335348208
2017,Holmöarna,"Koncentration, ng/g fv muskel",HBCDD hos abborre,3075,TRUE,1.97484176581315
2017,Holmöarna,"Koncentration, ng/g vv",BDE-47+99+100+153+154 hos abborre,3076,TRUE,0.02533250719081537
2017,Holmöarna,"Koncentration, ng/g vv lever",br-FOSA hos abborre,3095,TRUE,0.015556349186104037
2017,Holmöarna,"Koncentration, ng/g vv lever",br-PFOS hos abborre,3090,TRUE,2.04420742587439
2017,Holmöarna,"Koncentration, ng/g vv lever",Dibutyltenn hos abborre,3098,TRUE,0.7071067811865475
2017,Holmöarna,"Koncentration, ng/g vv lever",Difenyltenn hos abborre,3101,TRUE,0.7071067811865475
2017,Holmöarna,"Koncentration, ng/g vv lever",Dioktyltenn hos abborre,3104,TRUE,0.7071067811865475
2017,Holmöarna,"Koncentration, ng/g vv lever",FOSA hos abborre,3096,TRUE,0.015556349186104037
2017,Holmöarna,"Koncentration, ng/g vv lever",lin-FOSA hos abborre,3094,TRUE,0.015556349186104037
2017,Holmöarna,"Koncentration, ng/g vv lever",lin-PFBS hos abborre,3087,TRUE,0.6894135300113375
2017,Holmöarna,"Koncentration, ng/g vv lever",lin-PFDS hos abborre,3092,TRUE,0.05515432893255071
2017,Holmöarna,"Koncentration, ng/g vv lever",lin-PFOS hos abborre,3089,TRUE,14.424254365477616
2017,Holmöarna,"Koncentration, ng/g vv lever",Monobutyltenn hos abborre,3097,TRUE,0.7071067811865475
2017,Holmöarna,"Koncentration, ng/g vv lever",Monofenyltenn hos abborre,3100,TRUE,0.7071067811865475
2017,Holmöarna,"Koncentration, ng/g vv lever",Monooktyltenn hos abborre,3103,TRUE,0.7071067811865475
2017,Holmöarna,"Koncentration, ng/g vv lever",PFDA hos abborre,3081,TRUE,1.126455946764009
2017,Holmöarna,"Koncentration, ng/g vv lever",PFDoDA hos abborre,3083,TRUE,0.40001499971876053
2017,Holmöarna,"Koncentration, ng/g vv lever",PFDS hos abborre,3093,TRUE,0.05515432893255071
2017,Holmöarna,"Koncentration, ng/g vv lever",PFHpA hos abborre,3078,TRUE,0.057275649276110355
2017,Holmöarna,"Koncentration, ng/g vv lever",PFHxA hos abborre,3077,TRUE,0.057275649276110355
2017,Holmöarna,"Koncentration, ng/g vv lever",PFHxS hos abborre,3088,TRUE,0.05957915777817329
2017,Holmöarna,"Koncentration, ng/g vv lever",PFNA hos abborre,3080,TRUE,2.785531188121935
2017,Holmöarna,"Koncentration, ng/g vv lever",PFOA hos abborre,3079,TRUE,0.07453682297886534
2017,Holmöarna,"Koncentration, ng/g vv lever",PFOS hos abborre,3091,TRUE,16.467786736535057
2017,Holmöarna,"Koncentration, ng/g vv lever",PFPeDA hos abborre,3086,TRUE,0.057275649276110355
2017,Holmöarna,"Koncentration, ng/g vv lever",PFTeDA hos abborre,3085,TRUE,0.08727921490092977
2017,Holmöarna,"Koncentration, ng/g vv lever",PFTrDA hos abborre,3084,TRUE,1.0052910026455026
2017,Holmöarna,"Koncentration, ng/g vv lever",PFUnDA hos abborre,3082,TRUE,1.372256535783306
2017,Holmöarna,"Koncentration, ng/g vv lever",Tributyltenn hos abborre,3099,TRUE,0.7071067811865475
2017,Holmöarna,"Koncentration, ng/g vv lever",Trifenyltenn hos abborre,3102,TRUE,9.600000000000001
2017,Holmöarna,"Koncentration, ng/g vv muskel",Kvicksilver hos abborre,3012,TRUE,77.75977794984037
2017,Holmöarna,"Koncentration, pg/g fv","TEQ WHO -98 (PCDD/F+PCB), fv hos abborre",3067,TRUE,27.600000000000005
2017,Holmöarna,"Koncentration, pg/g fv",TEQ WHO (PCDD/F+PCB) hos abborre,3065,TRUE,24
2017,Holmöarna,"Koncentration, pg/g fv muskel","1,2,3,4,6,7,8-HpCDD hos abborre",3060,TRUE,6.200000000000001
2017,Holmöarna,"Koncentration, pg/g fv muskel","1,2,3,4,6,7,8-HpCDF hos abborre",3052,TRUE,4.9
2017,Holmöarna,"Koncentration, pg/g fv muskel","1,2,3,4,6,7,8,9-OCDD hos abborre",3061,TRUE,15.999999999999998
2017,Holmöarna,"Koncentration, pg/g fv muskel","1,2,3,4,6,7,8,9-OCDF hos abborre",3054,TRUE,9.500000000000002
2017,Holmöarna,"Koncentration, pg/g fv muskel","1,2,3,4,7,8-HxCDD hos abborre",3057,TRUE,3.8999999999999995
2017,Holmöarna,"Koncentration, pg/g fv muskel","1,2,3,4,7,8-HxCDF hos abborre",3048,TRUE,2
2017,Holmöarna,"Koncentration, pg/g fv muskel","1,2,3,4,7,8,9-HpCDF hos abborre",3053,TRUE,3.8999999999999995
2017,Holmöarna,"Koncentration, pg/g fv muskel","1,2,3,6,7,8-HxCDD hos abborre",3058,TRUE,3.3
2017,Holmöarna,"Koncentration, pg/g fv muskel","1,2,3,6,7,8-HxCDF hos abborre",3049,TRUE,2.5
2017,Holmöarna,"Koncentration, pg/g fv muskel","1,2,3,7,8-PeCDD hos abborre",3056,TRUE,3.8999999999999995
2017,Holmöarna,"Koncentration, pg/g fv muskel","1,2,3,7,8-PeCDF hos abborre",3046,TRUE,4.1
2017,Holmöarna,"Koncentration, pg/g fv muskel","1,2,3,7,8,9-HxCDD hos abborre",3059,TRUE,2.9
2017,Holmöarna,"Koncentration, pg/g fv muskel","1,2,3,7,8,9-HxCDF hos abborre",3051,TRUE,8.2
2017,Holmöarna,"Koncentration, pg/g fv muskel","2,3,4,6,7,8-HxCDF hos abborre",3050,TRUE,4.9
2017,Holmöarna,"Koncentration, pg/g fv muskel","2,3,4,7,8-PeCDF hos abborre",3047,TRUE,8.2
2017,Holmöarna,"Koncentration, pg/g fv muskel","2,3,7,8-TCDD hos abborre",3055,TRUE,0.99
2017,Holmöarna,"Koncentration, pg/g fv muskel","2,3,7,8-TCDF hos abborre",3045,TRUE,17
2017,Holmöarna,"Koncentration, pg/g fv muskel",PCB-105 hos abborre,3037,TRUE,2900.0000000000005
2017,Holmöarna,"Koncentration, pg/g fv muskel",PCB-114 hos abborre,3036,TRUE,209.99999999999994
2017,Holmöarna,"Koncentration, pg/g fv muskel",PCB-123 hos abborre,3035,TRUE,170.00000000000006
2017,Holmöarna,"Koncentration, pg/g fv muskel",PCB-126 hos abborre,3033,TRUE,110.00000000000004
2017,Holmöarna,"Koncentration, pg/g fv muskel",PCB-156 hos abborre,3040,TRUE,1800.0000000000005
2017,Holmöarna,"Koncentration, pg/g fv muskel",PCB-157 hos abborre,3041,TRUE,310.00000000000006
2017,Holmöarna,"Koncentration, pg/g fv muskel",PCB-167 hos abborre,3039,TRUE,1200
2017,Holmöarna,"Koncentration, pg/g fv muskel",PCB-169 hos abborre,3034,TRUE,13
2017,Holmöarna,"Koncentration, pg/g fv muskel",PCB-189 hos abborre,3042,TRUE,270.00000000000006
2017,Holmöarna,"Koncentration, pg/g fv muskel",PCB-77 hos abborre,3031,TRUE,170.00000000000006
2017,Holmöarna,"Koncentration, pg/g fv muskel",PCB-81 hos abborre,3032,TRUE,17.999999999999996
2017,Holmöarna,"Koncentration, pg/g fv muskel",TEQ WHO -98 (PCB) hos abborre,3044,TRUE,13.800000000000002
2017,Holmöarna,"Koncentration, pg/g fv muskel","TEQ WHO -98 (PCDD/F), fv hos abborre",3063,TRUE,13.800000000000002
2017,Holmöarna,"Koncentration, pg/g fv muskel",TEQ WHO (PCB) hos abborre,3043,TRUE,11.9
2017,Holmöarna,"Koncentration, pg/g fv muskel",TEQ WHO (PCDD/F) hos abborre,3062,TRUE,12.1
2017,Holmöarna,"Koncentration, pg/g vv","TEQ WHO -98 (PCDD/F+PCB), vv hos abborre",3068,TRUE,0.18206850186816026
2017,Holmöarna,"Koncentration, pg/g vv",TEQ WHO (PCDD/F+PCB) hos abborre,3066,TRUE,0.15832043640709587
2017,Holmöarna,"Koncentration, pg/g vv muskel","TEQ WHO -98 (PCDD/F), vv hos abborre",3064,TRUE,0.11316
2017,Holmöarna,"Konditionsfaktor, K",Konditionsfaktor hos analyserad abborre,3005,FALSE,1.3752162689199765
2017,Holmöarna,"Längd, cm",Längd hos analyserad abborre,3003,FALSE,25.921116772242527
2017,Holmöarna,m,Siktdjup under provfiske,2010,FALSE,4.9
2017,Holmöarna,mm,Längd vid 1 års ålder hos abborre,2022,FALSE,110.54545454545455
2017,Holmöarna,mm,Längd vid 1 års ålder hos tånglake,2022,FALSE,156
2017,Holmöarna,mm,Längd vid 2 års ålder hos abborre,2023,FALSE,156.6315789473684
2017,Holmöarna,mm,Längd vid 2 års ålder hos tånglake,2023,FALSE,176.55555555555554
2017,Holmöarna,mm,Längd vid 3 års ålder hos abborre,2024,FALSE,221.46875
2017,Holmöarna,mm,Längd vid 3 års ålder hos tånglake,2024,FALSE,196.33333333333334
2017,Holmöarna,mm,Längd vid 4 års ålder hos abborre,2025,FALSE,261.26666666666665
2017,Holmöarna,mm,Längd vid 4 års ålder hos tånglake,2025,FALSE,215.95
2017,Holmöarna,mm,Längd vid 5 års ålder hos abborre,2026,FALSE,262
2017,Holmöarna,mm,Längd vid 5 års ålder hos tånglake,2026,FALSE,217.9
2017,Holmöarna,mm,Längd vid 6 års ålder hos abborre,2027,FALSE,358
2017,Holmöarna,mmol/l plasma,Glukos hos abborre,1014,FALSE,5.17
2017,Holmöarna,mmol/l plasma,Kalcium hos abborre,1015,FALSE,1.2806666666666666
2017,Holmöarna,mmol/l plasma,Kalium hos abborre,1017,FALSE,3.4373333333333336
2017,Holmöarna,mmol/l plasma,Klorid hos abborre,1016,FALSE,98.96666666666667
2017,Holmöarna,mmol/l plasma,Natrium hos abborre,1018,FALSE,145.9
2017,Holmöarna,N,Artantal,2001,FALSE,11
2017,Holmöarna,nmol/mg protein × minut,Glutation hos abborre,1025,TRUE,11.6205
2017,Holmöarna,nmol/mg protein × minut,NA hos abborre,1028,FALSE,22.2275
2017,Holmöarna,pmol/mg protein × minut,EROD hos hanabborre,1024,TRUE,208.1
2017,Holmöarna,pmol/mg protein × minut,EROD hos honabborre,1024,TRUE,158.95
2017,Holmöarna,psu,"Salinitet i vatten vid redskap under 
provfiske",2009,FALSE,3.0787878787878786
2017,Holmöarna,Shannon-Wiener diversitetsindex,Diversitet,2002,FALSE,1.396522414230684
2017,Holmöarna,Trofisk medelnivå,Trofisk medelnivå,2003,FALSE,3.3950146627565987
2017,Holmöarna,"Vikt, g",Vikt hos analyserad abborre,3002,FALSE,239.51467464158773
2017,Holmöarna,"Ålder, år",Ålder hos analyserad abborre,3001,FALSE,4.81746241999498
2017,Holmöarna,år,Ålder hos abborre,1008,FALSE,3.611111111111111
2017,Kvädöfjärden,%,Granulocyter hos abborre,1020,FALSE,1.065
2017,Kvädöfjärden,%,Granulocyter hos tånglake,1020,FALSE,0.98
2017,Kvädöfjärden,%,GSI hos hanabborre,1010,FALSE,9.028
2017,Kvädöfjärden,%,GSI hos hantånglake,1010,FALSE,0.355
2017,Kvädöfjärden,%,GSI hos honabborre,1010,FALSE,4.674
2017,Kvädöfjärden,%,GSI hos hontånglake,1010,FALSE,11.1195
2017,Kvädöfjärden,%,Hematokrit hos abborre,1013,FALSE,28.526315789473685
2017,Kvädöfjärden,%,Hematokrit hos tånglake,1013,FALSE,18.65
2017,Kvädöfjärden,%,iRBC hos abborre,1023,FALSE,0.835
2017,Kvädöfjärden,%,iRBC hos tånglake,1023,FALSE,0.35500000000000004
2017,Kvädöfjärden,%,Könskvot hos tånglake,1030,FALSE,47.625
2017,Kvädöfjärden,%,LSI hos abborre,1011,FALSE,1.4324999999999999
2017,Kvädöfjärden,%,LSI hos tånglake,1011,FALSE,1.3655
2017,Kvädöfjärden,%,Lymfocyter hos abborre,1021,FALSE,2.31
2017,Kvädöfjärden,%,Lymfocyter hos tånglake,1021,FALSE,1.24
2017,Kvädöfjärden,%,Missbildade yngel tånglake,2007,FALSE,0.0392156862745098
2017,Kvädöfjärden,%,Onormala yngel tånglake,2008,FALSE,1.133062339878073
2017,Kvädöfjärden,%,Sent döda yngel tånglake,2006,FALSE,0.384915336236091
2017,Kvädöfjärden,%,Tidigt döda yngel tånglake,2005,FALSE,0.7481470036419822
2017,Kvädöfjärden,%,Trombocyter hos abborre,1022,FALSE,1.6400000000000001
2017,Kvädöfjärden,%,Trombocyter hos tånglake,1022,FALSE,0.795
2017,Kvädöfjärden,%,Vita blodceller hos abborre,1019,FALSE,5.005
2017,Kvädöfjärden,%,Vita blodceller hos tånglake,1019,FALSE,3.01
2017,Kvädöfjärden,°C,"Temperatur i vatten vid redskap under 
provfiske",2013,FALSE,15.750000000000002
2017,Kvädöfjärden,°C,"Vattentemperatur vid 1m, säsongsmedel ",2011,FALSE,14.577272727272726
2017,Kvädöfjärden,µg/ml plasma,Vitellogenin hos hantånglake,1029,FALSE,0.334
2017,Kvädöfjärden,µg/ml plasma,Vitellogenin hos honabborre,1029,FALSE,1117.31375
2017,Kvädöfjärden,µg/ml plasma,Vitellogenin hos hontånglake,1029,FALSE,62.405
2017,Kvädöfjärden,µmol/mg protein × minut,Glutation S-transferas hos hanabborre,1026,TRUE,0.152
2017,Kvädöfjärden,µmol/mg protein × minut,Glutation S-transferas hos hantånglake,1026,TRUE,0.481
2017,Kvädöfjärden,µmol/mg protein × minut,Glutation S-transferas hos honabborre,1026,TRUE,0.139
2017,Kvädöfjärden,µmol/mg protein × minut,Glutation S-transferas hos hontånglake,1026,TRUE,0.3765
2017,Kvädöfjärden,µmol/mg protein × minut,Katalas hos abborre,1027,TRUE,148.015
2017,Kvädöfjärden,µmol/mg protein × minut,Katalas hos tånglake,1027,TRUE,150.455
2017,Kvädöfjärden,antal per redskap och natt,"Abborre, fångst under provfiske",2014,FALSE,7.473684210526316
2017,Kvädöfjärden,antal per redskap och natt,"Karpfiskar och mesopredatorer, 
fångst under provfiske",2015,FALSE,20.13157894736842
2017,Kvädöfjärden,antal per redskap och natt,"Rovfisk, fångst under provfiske",2021,FALSE,9.81578947368421
2017,Kvädöfjärden,antal per redskap och natt,Totalfångst under provfiske,2017,FALSE,39.63157894736842
2017,Kvädöfjärden,cm,Abborre L90,2004,FALSE,27
2017,Kvädöfjärden,ESI,Ebryosomatisk index hos tånglake,2028,FALSE,13.409657485642683
2017,Kvädöfjärden,Faktor,Konditionsfaktor hos abborre,1009,FALSE,1.2865
2017,Kvädöfjärden,Faktor,Konditionsfaktor hos tånglake,1009,FALSE,0.4125
2017,Kvädöfjärden,"Fett, % i muskel",Fetthalt hos analyserad abborre,3004,FALSE,0.7005703202961904
2017,Kvädöfjärden,"Fett, % i muskel",Fetthalt hos analyserad tånglake,3004,FALSE,0.7416198487095663
2017,Kvädöfjärden,g/L,Hemoglobin hos abborre,1012,FALSE,63.8
2017,Kvädöfjärden,g/L,Hemoglobin hos tånglake,1012,FALSE,45.7
2017,Kvädöfjärden,K,Kondition hos tånglake,2029,FALSE,0.3007757297333655
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",alfa-HCH hos abborre,3020,TRUE,0.00384931678469261
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",alfa-HCH hos tånglake,3020,TRUE,0.0037947331922020557
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",beta-HCH hos abborre,3021,TRUE,0.00384931678469261
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",beta-HCH hos tånglake,3021,TRUE,0.0037947331922020557
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDD hos abborre,3018,TRUE,0.004398492934996876
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDD hos tånglake,3018,TRUE,0.0037947331922020557
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDE hos abborre,3019,TRUE,0.03780280912664282
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDE hos tånglake,3019,TRUE,0.08302349065174267
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDT hos abborre,3017,TRUE,0.01572463303716403
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",DDT hos tånglake,3017,TRUE,0.0403266661156114
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",HCB hos abborre,3023,TRUE,0.008349837514048991
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",HCB hos tånglake,3023,TRUE,0.013001922934704691
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",Lindan hos abborre,3022,TRUE,0.00384931678469261
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",Lindan hos tånglake,3022,TRUE,0.0037947331922020557
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-101 hos abborre,3026,TRUE,0.007554102223518686
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-101 hos tånglake,3026,TRUE,0.0037947331922020557
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-118 hos abborre,3027,TRUE,0.011579117017250205
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-118 hos tånglake,3027,TRUE,0.025039968051097827
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-138 hos abborre,3026.5,TRUE,0.02324780223559812
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-138 hos tånglake,3026.5,TRUE,0.053708099947773244
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-153 hos abborre,3028,TRUE,0.038047872767574285
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-153 hos tånglake,3028,TRUE,0.09490785004413492
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-180 hos abborre,3029,TRUE,0.009109842529127488
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-180 hos tånglake,3029,TRUE,0.015970597985047397
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-28 hos abborre,3024,TRUE,0.013800000000000005
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-28 hos tånglake,3024,TRUE,0.0037947331922020557
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-52 hos abborre,3025,TRUE,0.004099599451531442
2017,Kvädöfjärden,"Koncentration, µg/g fv muskel",PCB-52 hos tånglake,3025,TRUE,0.0037947331922020557
2017,Kvädöfjärden,"Koncentration, µg/g tv lever",Aluminium hos abborre,3007,TRUE,1.687638962287947
2017,Kvädöfjärden,"Koncentration, µg/g tv lever",Aluminium hos tånglake,3007,TRUE,1.4661529984306223
2017,Kvädöfjärden,"Koncentration, µg/g tv lever",Arsenik hos abborre,3008,TRUE,4.595619010113742
2017,Kvädöfjärden,"Koncentration, µg/g tv lever",Arsenik hos tånglake,3008,TRUE,8.836854644046149
2017,Kvädöfjärden,"Koncentration, µg/g tv lever",Bly hos abborre,3014,TRUE,0.011234358726774566
2017,Kvädöfjärden,"Koncentration, µg/g tv lever",Bly hos tånglake,3014,TRUE,0.051205468457968424
2017,Kvädöfjärden,"Koncentration, µg/g tv lever",Kadmium hos abborre,3009,TRUE,0.24513181875032614
2017,Kvädöfjärden,"Koncentration, µg/g tv lever",Kadmium hos tånglake,3009,TRUE,3.262453064796488
2017,Kvädöfjärden,"Koncentration, µg/g tv lever",Koppar hos abborre,3011,TRUE,11.57002753872008
2017,Kvädöfjärden,"Koncentration, µg/g tv lever",Koppar hos tånglake,3011,TRUE,48.76474136094643
2017,Kvädöfjärden,"Koncentration, µg/g tv lever",Krom hos abborre,3010,TRUE,0.04165989086885285
2017,Kvädöfjärden,"Koncentration, µg/g tv lever",Krom hos tånglake,3010,TRUE,0.03872983346207416
2017,Kvädöfjärden,"Koncentration, µg/g tv lever",Nickel hos abborre,3013,TRUE,0.04491369170890062
